Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange,EntityState
11225,06/03/2021 12:00:00 AM,10/28/2021 12:00:00 AM,Cyberattack,2021-06-03T00:00:00,2021-06-03T00:00:00,"Terrier Media Buyer, Inc. dba Cox Media Group",Ransomware,693.0,Business,Telecommunications,Medical Information,2022,500-999,0,GA
11225,06/03/2021 12:00:00 AM,10/28/2021 12:00:00 AM,Cyberattack,2021-06-03T00:00:00,2021-06-03T00:00:00,"Terrier Media Buyer, Inc. dba Cox Media Group",Ransomware,693.0,Business,Telecommunications,Username and Password/Security Question Answers,2022,500-999,0,GA
11225,06/03/2021 12:00:00 AM,10/28/2021 12:00:00 AM,Cyberattack,2021-06-03T00:00:00,2021-06-03T00:00:00,"Terrier Media Buyer, Inc. dba Cox Media Group",Ransomware,693.0,Business,Telecommunications,Email Address and Password/Security Question Answers,2022,500-999,0,GA
11226,09/01/2021 12:00:00 AM,11/08/2021 12:00:00 AM,Unauthorized Access,,2021-09-12T00:00:00,"Insureon Holdings, LLC",,671.0,Finance,,Name,2022,500-999,Unknown,WA
11226,09/01/2021 12:00:00 AM,11/08/2021 12:00:00 AM,Unauthorized Access,,2021-09-12T00:00:00,"Insureon Holdings, LLC",,671.0,Finance,,Social Security Number,2022,500-999,Unknown,WA
11226,09/01/2021 12:00:00 AM,11/08/2021 12:00:00 AM,Unauthorized Access,,2021-09-12T00:00:00,"Insureon Holdings, LLC",,671.0,Finance,,Full Date of Birth,2022,500-999,Unknown,WA
11232,08/03/2020 12:00:00 AM,11/09/2021 12:00:00 AM,Unauthorized Access,2020-07-31T00:00:00,2020-08-04T00:00:00,Hoffman Construction Company,,3078.0,Business,Construction,Name,2022,"1,000-9,999",1-99,OR
11232,08/03/2020 12:00:00 AM,11/09/2021 12:00:00 AM,Unauthorized Access,2020-07-31T00:00:00,2020-08-04T00:00:00,Hoffman Construction Company,,3078.0,Business,Construction,Social Security Number,2022,"1,000-9,999",1-99,OR
11232,08/03/2020 12:00:00 AM,11/09/2021 12:00:00 AM,Unauthorized Access,2020-07-31T00:00:00,2020-08-04T00:00:00,Hoffman Construction Company,,3078.0,Business,Construction,Financial & Banking Information,2022,"1,000-9,999",1-99,OR
11232,08/03/2020 12:00:00 AM,11/09/2021 12:00:00 AM,Unauthorized Access,2020-07-31T00:00:00,2020-08-04T00:00:00,Hoffman Construction Company,,3078.0,Business,Construction,Full Date of Birth,2022,"1,000-9,999",1-99,OR
11232,08/03/2020 12:00:00 AM,11/09/2021 12:00:00 AM,Unauthorized Access,2020-07-31T00:00:00,2020-08-04T00:00:00,Hoffman Construction Company,,3078.0,Business,Construction,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99,OR
11232,08/03/2020 12:00:00 AM,11/09/2021 12:00:00 AM,Unauthorized Access,2020-07-31T00:00:00,2020-08-04T00:00:00,Hoffman Construction Company,,3078.0,Business,Construction,Medical Information,2022,"1,000-9,999",1-99,OR
11233,12/24/2020 12:00:00 AM,11/10/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2021-02-15T00:00:00,Christensen O’Connor Johnson Kindness PLLC,Malware,815.0,Business,Legal,Name,2022,500-999,1-99,WA
11233,12/24/2020 12:00:00 AM,11/10/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2021-02-15T00:00:00,Christensen O’Connor Johnson Kindness PLLC,Malware,815.0,Business,Legal,Social Security Number,2022,500-999,1-99,WA
11233,12/24/2020 12:00:00 AM,11/10/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2021-02-15T00:00:00,Christensen O’Connor Johnson Kindness PLLC,Malware,815.0,Business,Legal,Financial & Banking Information,2022,500-999,1-99,WA
11233,12/24/2020 12:00:00 AM,11/10/2021 12:00:00 AM,Cyberattack,2020-12-24T00:00:00,2021-02-15T00:00:00,Christensen O’Connor Johnson Kindness PLLC,Malware,815.0,Business,Legal,Full Date of Birth,2022,500-999,1-99,WA
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141.0,Health,,Name,2022,"1,000-9,999",Unknown,
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141.0,Health,,Social Security Number,2022,"1,000-9,999",Unknown,
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141.0,Health,,Full Date of Birth,2022,"1,000-9,999",Unknown,
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141.0,Health,,Health Insurance Policy or ID Number,2022,"1,000-9,999",Unknown,
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141.0,Health,,Medical Information,2022,"1,000-9,999",Unknown,
11235,11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,Ransomware,6141.0,Health,,Biometric Data,2022,"1,000-9,999",Unknown,
11236,07/02/2021 12:00:00 AM,10/20/2021 12:00:00 AM,Theft or Mistake,2020-08-17T00:00:00,2021-07-02T00:00:00,"J.B. Hunt Transport, Inc.",,3798.0,Business,Transportation,Name,2022,"1,000-9,999",300-399,
11236,07/02/2021 12:00:00 AM,10/20/2021 12:00:00 AM,Theft or Mistake,2020-08-17T00:00:00,2021-07-02T00:00:00,"J.B. Hunt Transport, Inc.",,3798.0,Business,Transportation,Social Security Number,2022,"1,000-9,999",300-399,
11237,08/08/2021 12:00:00 AM,10/27/2021 12:00:00 AM,Cyberattack,,,Primary Residential Mortgage,Malware,1712.0,Finance,,Name,2022,"1,000-9,999",Unknown,UT
11237,08/08/2021 12:00:00 AM,10/27/2021 12:00:00 AM,Cyberattack,,,Primary Residential Mortgage,Malware,1712.0,Finance,,Social Security Number,2022,"1,000-9,999",Unknown,UT
11237,08/08/2021 12:00:00 AM,10/27/2021 12:00:00 AM,Cyberattack,,,Primary Residential Mortgage,Malware,1712.0,Finance,,Driver's License or Washington ID Card Number,2022,"1,000-9,999",Unknown,UT
11238,10/09/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-10-09T00:00:00,2021-10-15T00:00:00,Boeing Employees Credit Union,Skimmers,657.0,Finance,,Name,2022,500-999,1-99,WA
11238,10/09/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-10-09T00:00:00,2021-10-15T00:00:00,Boeing Employees Credit Union,Skimmers,657.0,Finance,,Financial & Banking Information,2022,500-999,1-99,WA
11238,10/09/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-10-09T00:00:00,2021-10-15T00:00:00,Boeing Employees Credit Union,Skimmers,657.0,Finance,,Other,2022,500-999,1-99,WA
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095.0,Business,Retail,Name,2022,"1,000-9,999",Unknown,CA
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095.0,Business,Retail,Name,2022,"1,000-9,999",Unknown,CA
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095.0,Business,Retail,Social Security Number,2022,"1,000-9,999",Unknown,CA
11251,09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,2021-09-15T00:00:00,California Pizza Kitchen,Ransomware,1095.0,Business,Retail,Social Security Number,2022,"1,000-9,999",Unknown,CA
11256,10/22/2021 12:00:00 AM,11/16/2021 12:00:00 AM,Cyberattack,2020-09-26T00:00:00,2021-10-27T00:00:00,"Diode Dynamics, L.L.C.",Skimmers,1462.0,Business,Retail,Name,2022,"1,000-9,999",300-399,MO
11256,10/22/2021 12:00:00 AM,11/16/2021 12:00:00 AM,Cyberattack,2020-09-26T00:00:00,2021-10-27T00:00:00,"Diode Dynamics, L.L.C.",Skimmers,1462.0,Business,Retail,Financial & Banking Information,2022,"1,000-9,999",300-399,MO
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895.0,Health,,Name,2022,500-999,1-99,WA
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895.0,Health,,Social Security Number,2022,500-999,1-99,WA
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895.0,Health,,Full Date of Birth,2022,500-999,1-99,WA
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895.0,Health,,Health Insurance Policy or ID Number,2022,500-999,1-99,WA
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895.0,Health,,Medical Information,2022,500-999,1-99,WA
11257,09/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,Cyberattack,2021-08-29T00:00:00,2021-09-04T00:00:00,"Utah Imaging Associates, Inc.",Ransomware,895.0,Health,,Other,2022,500-999,1-99,WA
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945.0,Health,,Name,2022,"1,000-9,999",1-99,WA
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945.0,Health,,Social Security Number,2022,"1,000-9,999",1-99,WA
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945.0,Health,,Driver's License or Washington ID Card Number,2022,"1,000-9,999",1-99,WA
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945.0,Health,,Full Date of Birth,2022,"1,000-9,999",1-99,WA
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945.0,Health,,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99,WA
11259,04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-04-19T00:00:00,2021-04-20T00:00:00,One Community Health,Ransomware,7945.0,Health,,Medical Information,2022,"1,000-9,999",1-99,WA
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095.0,Business,Web Services,Name,2022,"10,000-49,999",1-99,WA
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095.0,Business,Web Services,Social Security Number,2022,"10,000-49,999",1-99,WA
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095.0,Business,Web Services,Driver's License or Washington ID Card Number,2022,"10,000-49,999",1-99,WA
11260,02/08/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,2021-01-19T00:00:00,2021-01-29T00:00:00,Astoria Company LLC,Other,22095.0,Business,Web Services,Full Date of Birth,2022,"10,000-49,999",1-99,WA
11269,08/06/2021 12:00:00 AM,11/29/2021 12:00:00 AM,Cyberattack,2021-05-24T00:00:00,2021-07-28T00:00:00,"DNA Diagnostics Center, Inc.",Ransomware,4278.0,Business,Other,Name,2022,"1,000-9,999",1-99,OH
11269,08/06/2021 12:00:00 AM,11/29/2021 12:00:00 AM,Cyberattack,2021-05-24T00:00:00,2021-07-28T00:00:00,"DNA Diagnostics Center, Inc.",Ransomware,4278.0,Business,Other,Social Security Number,2022,"1,000-9,999",1-99,OH
11269,08/06/2021 12:00:00 AM,11/29/2021 12:00:00 AM,Cyberattack,2021-05-24T00:00:00,2021-07-28T00:00:00,"DNA Diagnostics Center, Inc.",Ransomware,4278.0,Business,Other,Financial & Banking Information,2022,"1,000-9,999",1-99,OH
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596.0,Business,Other,Name,2022,"1,000-9,999",1-99,WA
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596.0,Business,Other,Social Security Number,2022,"1,000-9,999",1-99,WA
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596.0,Business,Other,Driver's License or Washington ID Card Number,2022,"1,000-9,999",1-99,WA
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596.0,Business,Other,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99,WA
11271,09/07/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-08T00:00:00,2021-08-08T00:00:00,"Cedar Grove Composting, Inc.",Ransomware,1596.0,Business,Other,Medical Information,2022,"1,000-9,999",1-99,WA
11272,11/03/2021 12:00:00 AM,12/01/2021 12:00:00 AM,Cyberattack,2021-09-19T00:00:00,2021-09-22T00:00:00,"HealthCare, Inc. ",Unclear/unknown,625.0,Health,,Name,2022,500-999,1-99,FL
11272,11/03/2021 12:00:00 AM,12/01/2021 12:00:00 AM,Cyberattack,2021-09-19T00:00:00,2021-09-22T00:00:00,"HealthCare, Inc. ",Unclear/unknown,625.0,Health,,Full Date of Birth,2022,500-999,1-99,FL
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712.0,Business,Other,Name,2022,"1,000-9,999",1-99,MA
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712.0,Business,Other,Social Security Number,2022,"1,000-9,999",1-99,MA
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712.0,Business,Other,Full Date of Birth,2022,"1,000-9,999",1-99,MA
11273,06/10/2021 12:00:00 AM,12/03/2021 12:00:00 AM,Cyberattack,2021-05-25T00:00:00,2021-06-10T00:00:00,American Council for International Studies ,Malware,3712.0,Business,Other,Passport Number,2022,"1,000-9,999",1-99,MA
11274,07/16/2021 12:00:00 AM,12/09/2021 12:00:00 AM,Cyberattack,2021-07-13T00:00:00,2021-07-16T00:00:00,"Mor Furniture for Less, Inc.",Ransomware,731.0,Business,Other,Name,2022,500-999,1-99,CA
11274,07/16/2021 12:00:00 AM,12/09/2021 12:00:00 AM,Cyberattack,2021-07-13T00:00:00,2021-07-16T00:00:00,"Mor Furniture for Less, Inc.",Ransomware,731.0,Business,Other,Social Security Number,2022,500-999,1-99,CA
11274,07/16/2021 12:00:00 AM,12/09/2021 12:00:00 AM,Cyberattack,2021-07-13T00:00:00,2021-07-16T00:00:00,"Mor Furniture for Less, Inc.",Ransomware,731.0,Business,Other,Financial & Banking Information,2022,500-999,1-99,CA
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357.0,Health,,Name,2022,"10,000-49,999",1-99,FL
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357.0,Health,,Social Security Number,2022,"10,000-49,999",1-99,FL
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357.0,Health,,Full Date of Birth,2022,"10,000-49,999",1-99,FL
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357.0,Health,,Health Insurance Policy or ID Number,2022,"10,000-49,999",1-99,FL
11275,11/11/2021 12:00:00 AM,12/10/2021 12:00:00 AM,Unauthorized Access,2021-10-25T00:00:00,2021-11-11T00:00:00,"BioPlus Specialty Pharmacy Services, LLC",,13357.0,Health,,Medical Information,2022,"10,000-49,999",1-99,FL
11279,11/17/2021 12:00:00 AM,11/23/2021 12:00:00 AM,Cyberattack,2021-09-06T00:00:00,,"GoDaddy.com, LLC",Malware,9581.0,Business,Web Services,Unique Private Key (e.g. used to authenticate or sign an electronic record),2022,"1,000-9,999",Unknown,AZ
11279,11/17/2021 12:00:00 AM,11/23/2021 12:00:00 AM,Cyberattack,2021-09-06T00:00:00,,"GoDaddy.com, LLC",Malware,9581.0,Business,Web Services,Username and Password/Security Question Answers,2022,"1,000-9,999",Unknown,AZ
11279,11/17/2021 12:00:00 AM,11/23/2021 12:00:00 AM,Cyberattack,2021-09-06T00:00:00,,"GoDaddy.com, LLC",Malware,9581.0,Business,Web Services,Email Address and Password/Security Question Answers,2022,"1,000-9,999",Unknown,AZ
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Name,2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Social Security Number,2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Driver's License or Washington ID Card Number,2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Financial & Banking Information,2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Full Date of Birth,2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Unique Private Key (e.g. used to authenticate or sign an electronic record),2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Health Insurance Policy or ID Number,2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Medical Information,2022,"1,000-9,999",1-99,CA
11281,08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,2021-08-25T00:00:00,2021-08-27T00:00:00,Seneca Family of Agencies,Malware,1313.0,Health,,Other,2022,"1,000-9,999",1-99,CA
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748.0,Business,Retail,Name,2022,500-999,Unknown,MN
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748.0,Business,Retail,Social Security Number,2022,500-999,Unknown,MN
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748.0,Business,Retail,Driver's License or Washington ID Card Number,2022,500-999,Unknown,MN
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748.0,Business,Retail,Passport Number,2022,500-999,Unknown,MN
11282,09/28/2021 12:00:00 AM,12/06/2021 12:00:00 AM,Cyberattack,2021-09-28T00:00:00,,"Pawn America Minnesota, LLC",Ransomware,748.0,Business,Retail,Email Address and Password/Security Question Answers,2022,500-999,Unknown,MN
11285,11/12/2021 12:00:00 AM,12/16/2021 12:00:00 AM,Cyberattack,2021-11-11T00:00:00,2021-11-12T00:00:00,"Cirrus Asset Management, Inc.",Ransomware,568.0,Business,Other,Name,2022,500-999,1-99,WA
11285,11/12/2021 12:00:00 AM,12/16/2021 12:00:00 AM,Cyberattack,2021-11-11T00:00:00,2021-11-12T00:00:00,"Cirrus Asset Management, Inc.",Ransomware,568.0,Business,Other,Social Security Number,2022,500-999,1-99,WA
11286,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tennis Warehouse, LLC",,18228.0,Business,Retail,Financial & Banking Information,2022,"10,000-49,999",Unknown,
11286,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tennis Warehouse, LLC",,18228.0,Business,Retail,Email Address and Password/Security Question Answers,2022,"10,000-49,999",Unknown,
11287,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tackle Warehouse, LLC",,10942.0,Business,Retail,Financial & Banking Information,2022,"10,000-49,999",Unknown,
11287,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Tackle Warehouse, LLC",,10942.0,Business,Retail,Email Address and Password/Security Question Answers,2022,"10,000-49,999",Unknown,
11288,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Running Warehouse, LLC",,17556.0,Business,Retail,Financial & Banking Information,2022,"10,000-49,999",Unknown,
11288,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Running Warehouse, LLC",,17556.0,Business,Retail,Email Address and Password/Security Question Answers,2022,"10,000-49,999",Unknown,
11289,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Skate Warehouse, LLC",,8655.0,Business,Retail,Financial & Banking Information,2022,"1,000-9,999",Unknown,
11289,10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,2021-10-01T00:00:00,,"Skate Warehouse, LLC",,8655.0,Business,Retail,Email Address and Password/Security Question Answers,2022,"1,000-9,999",Unknown,
